YEARMADERANGE,WALLTYPE,ROOFTYPE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,BATTOOLS,INTERNET,WELLPUMP,AQUARIUM,STEREO,HEATROOM,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
1,1,0,2,1,0,0,0,1,4,1,0,5,0,1,1,1,3,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,7,2,1,0,1,0,0,1,6,4,1,45,0,37500,0,921,737,0,2614,0.56
4,3,6,2,2,0,0,0,1,4,1,1,7,1,1,1,4,4,2,1,2,3,3,1,3,4,8,8,1,5,0,0,2,1,0,0,1,5,0,1,5,3,0,3,1,0,0,18.5,1,18,3,0,0,1,1,1,0,1,3,1,79,1,27500,0,1800,1800,1800,11544,0.35
2,4,5,3,2,0,1,1,1,3,1,1,7,1,1,2,5,3,7,1,5,7,3,3,2,1,12,12,2,5,2,0,2,1,0,0,1,7,0,0,7,1,1,1,2,1,0,31.5,1,7,3,1,0,0,0,1,2,0,3,4,59.75,1,72500,0,2484,2084,2084,5685,0.52
2,5,5,3,1,0,0,1,0,2,0,0,18,1,0,2,3,5,2,0,0,3,3,2,2,1,4,8,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,7.5,0,18,3,0,0,1,1,1,0,1,1,5,24.8,0,37500,1,1480,1480,0,21987,0.62
8,1,5,4,2,1,1,1,6,3,0,1,5,1,1,1,3,5,7,0,3,7,3,3,3,2,4,4,1,10,0,0,2,1,0,0,1,9,0,1,9,2,1,4,3,0,0,0,0,22,4,0,0,1,1,1,1,1,5,5,26.6,0,87500,0,2805,2405,2405,23915,0.43
3,4,0,3,2,0,0,0,1,3,0,0,3,0,1,1,4,3,12,0,0,0,0,2,3,2,8,8,1,5,0,0,2,1,0,0,0,2,0,0,0,0,0,2,2,0,0,23.5,0,7,4,1,0,0,0,0,2,2,3,2,73,1,52500,0,1264,506,0,4360,0.38
5,1,0,1,1,0,0,0,16,4,1,0,5,0,0,1,4,3,12,0,5,0,0,1,2,2,2,4,1,1,0,0,2,1,0,0,0,4,0,0,4,2,1,1,2,0,0,80,0,18,4,1,0,0,0,0,2,6,2,1,44,0,2000,1,1235,1235,1235,3544,0.47
7,1,0,1,1,0,0,0,3,2,0,0,7,0,1,1,4,4,7,0,2,7,3,1,1,1,2,2,0,0,0,0,0,0,0,0,0,3,0,0,3,1,1,2,2,1,0,0,1,4,4,1,0,1,0,0,0,1,5,1,70,1,47500,0,1465,1465,1465,2761,0.63
8,4,1,5,3,0,1,0,9,2,0,1,7,0,0,4,3,4,7,0,1,7,3,6,3,2,4,4,7,5,5,2,6,1,0,0,1,10,0,0,10,2,1,3,0,0,0,2.5,1,30,4,1,0,0,0,0,2,2,5,5,40.4,0,87500,0,3642,2992,2992,9994,0.44
4,3,8,2,1,1,0,1,1,1,1,1,7,1,1,1,4,3,7,0,0,1,3,3,2,2,4,4,0,0,0,0,2,0,0,0,0,4,0,1,4,1,0,2,3,1,0,8,1,12,3,0,0,1,1,1,0,1,3,2,68,1,32500,0,649,649,649,11711,0.45
6,4,1,2,2,0,1,0,6,4,0,1,5,0,1,2,3,4,12,1,3,7,3,5,2,2,2,4,2,2,1,0,2,1,0,0,1,6,0,0,6,3,0,6,2,0,0,31.5,0,12,3,1,0,0,0,0,0,1,2,2,61.5,0,62500,0,4328,1878,1878,15474,0.48
2,7,5,3,2,0,0,1,6,2,0,0,5,1,1,1,4,3,7,0,0,3,2,2,2,2,2,4,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,4,2,1,0,10.5,0,22,3,1,0,1,0,1,0,1,3,1,72,1,22500,0,1760,1760,1760,8225,0.56
7,4,1,4,3,0,1,1,6,2,0,1,5,1,0,1,1,4,12,0,3,7,3,2,2,1,2,8,2,5,2,0,0,1,0,0,0,7,0,0,7,2,1,2,2,1,0,0,1,12,3,1,0,1,0,1,2,1,3,3,21.333333333333332,0,3750,1,2609,2209,2209,15342,0.48
5,3,5,4,1,2,0,1,6,2,0,1,10,1,0,1,3,4,3,1,8,3,3,3,3,2,4,8,1,5,0,0,0,1,0,0,1,8,0,1,8,3,0,2,3,0,0,39.5,0,7,3,0,0,1,1,1,1,2,3,3,44,0,92500,0,1482,1482,1482,22047,0.49
4,1,5,4,2,2,1,0,6,2,1,0,3,1,1,2,4,3,12,1,3,7,3,3,2,1,4,4,1,2,0,0,2,1,0,0,1,9,1,0,9,3,1,6,1,1,0,31.5,0,22,3,1,0,0,0,1,1,1,2,3,41,0,62500,0,3930,3530,3530,12320,0.5
5,3,6,3,2,0,1,1,16,2,0,1,10,1,1,1,3,4,22,1,5,7,3,6,2,1,4,4,3,5,5,5,6,1,1,0,0,6,1,0,6,2,1,4,3,0,0,18,1,18,4,0,0,1,0,1,1,1,5,4,30.75,0,82500,0,2268,1868,1868,15148,0.51
8,3,5,3,2,0,1,0,16,3,1,0,10,0,0,1,3,4,3,0,3,3,3,3,3,4,4,4,2,10,10,0,2,1,0,0,0,5,0,0,5,2,1,0,0,0,0,14.5,0,7,4,1,0,0,0,0,0,1,2,3,15.666666666666666,0,57500,0,2194,930,930,11349,0.57
2,4,5,3,1,1,1,0,3,1,0,0,7,0,1,1,4,3,22,0,0,3,3,1,3,3,4,4,1,5,0,0,6,1,0,0,0,8,0,1,4,3,1,0,0,0,0,0,0,12,3,1,0,1,1,0,2,1,2,2,56,0,130000,0,2208,1740,870,13441,0.4
1,4,0,1,1,0,0,1,0,1,0,0,7,1,0,1,4,2,2,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,2.5,0,18,4,0,0,0,1,1,0,1,2,1,83,1,12500,1,675,0,0,4447,0.41
1,1,8,3,1,0,0,1,9,3,0,0,10,1,1,1,4,3,3,0,2,0,0,1,2,1,2,1,1,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,5,0,7,3,1,0,0,0,1,1,1,5,3,30.333333333333332,0,130000,0,1843,848,339,2673,0.59
8,3,0,2,2,0,0,1,3,3,0,0,3,1,1,1,4,3,3,0,3,3,3,3,3,1,2,2,1,5,0,0,0,1,0,0,0,3,0,0,0,0,0,1,1,0,0,17,0,4,3,1,0,0,0,1,0,1,3,1,85,1,27500,0,1045,1045,697,4152,0.55
7,3,6,4,3,1,0,1,1,4,1,1,5,1,1,2,3,4,7,0,1,3,2,2,3,2,4,4,3,2,1,1,2,1,0,0,1,8,0,0,8,3,1,2,3,0,0,18.5,0,18,3,1,0,0,0,1,1,1,3,2,48,0,130000,0,2660,2660,2660,8177,0.44
1,2,6,3,1,0,0,0,6,3,0,0,7,0,1,1,3,4,7,1,3,3,2,5,2,1,4,4,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,2,1,1,0,37,1,12,3,1,0,0,0,0,0,1,3,1,71,1,22500,0,3199,1099,220,4862,0.54
5,2,0,1,1,0,0,1,16,0,0,1,7,1,1,1,4,3,12,0,0,0,0,1,2,1,8,8,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2.5,0,4,4,0,0,1,1,1,0,1,2,1,85,1,12500,1,544,272,0,3428,0.49
5,3,0,1,1,0,0,1,0,0,0,0,7,1,0,1,4,3,7,0,0,0,0,1,2,1,4,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,3,1,0,0,0,2,4,0,0,1,1,1,2,1,1,1,70,1,6250,1,665,665,0,962,0.49
6,3,5,4,2,0,0,0,16,1,0,0,10,0,1,2,4,3,12,1,5,13,3,1,2,1,1,1,1,1,0,0,2,1,0,0,0,6,0,0,6,3,1,6,3,0,0,2.5,0,12,3,1,0,0,0,0,1,1,4,3,22.666666666666668,0,67500,0,2064,2064,2064,4564,0.59
3,1,5,3,1,0,0,1,1,3,0,0,1,1,1,1,4,3,3,0,0,1,3,3,2,1,4,8,0,0,0,0,2,0,1,0,1,5,0,1,5,3,0,1,2,0,0,25,1,12,4,0,0,1,1,1,1,1,2,1,39,0,32500,0,1242,1242,1242,13136,0.39
4,4,5,2,1,1,0,1,9,0,0,0,18,1,1,1,4,3,3,0,0,0,0,3,1,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,1,4,2,1,0,0,0,1,0,1,2,7,22.857142857142858,0,27500,1,564,0,0,7166,0.35
3,1,5,4,2,1,1,1,6,3,1,0,5,1,0,1,3,3,7,0,3,3,3,3,3,3,4,4,0,0,0,0,6,0,0,0,1,4,0,0,4,2,0,3,1,1,0,10.5,0,12,3,1,0,0,0,1,0,1,3,2,66.5,1,27500,0,1900,471,471,4650,0.65
4,1,5,2,1,0,0,1,1,1,0,0,5,1,0,1,4,4,7,0,0,0,0,1,2,1,1,2,0,0,0,0,6,0,0,0,1,4,0,1,4,2,1,1,2,0,0,13,1,4,3,0,0,1,1,1,1,1,2,1,35,0,42500,0,919,919,919,9227,0.4
5,3,6,3,3,0,1,1,3,2,0,0,7,1,1,2,4,4,2,1,3,3,3,2,2,1,4,4,2,2,1,0,2,1,1,0,1,7,0,0,0,0,0,5,3,1,0,10.5,1,18,4,0,0,0,0,1,2,1,4,2,62,1,62500,0,8624,8224,0,10819,0.51
5,3,6,4,2,0,0,1,6,3,1,1,3,1,1,2,3,3,7,1,8,13,3,6,2,1,8,8,3,8,5,1,2,1,0,0,1,8,0,1,0,0,0,4,3,1,0,50,1,7,3,0,0,1,1,1,1,1,3,4,37.75,0,62500,0,2184,2184,273,19336,0.55
6,3,5,4,2,1,1,0,6,2,0,1,5,0,0,1,3,3,12,1,1,7,3,5,2,2,12,12,4,2,2,1,2,1,0,0,0,8,0,0,8,1,0,5,3,1,0,10,0,18,3,1,0,1,0,0,1,2,5,2,28,0,2000,1,2084,1069,1069,10469,0.47
1,3,5,4,1,1,0,1,9,2,1,0,7,1,1,2,4,4,12,1,5,7,2,5,3,2,2,2,2,2,1,0,6,1,0,0,1,10,0,0,0,0,0,1,3,0,0,5,0,30,4,0,0,0,0,1,1,1,2,4,36.5,0,72500,0,3167,2555,1022,10952,0.54
2,3,5,3,1,0,0,0,6,4,1,0,7,0,0,1,4,3,3,0,0,13,3,2,2,2,4,8,6,10,2,1,0,1,0,0,1,5,0,0,0,0,0,6,3,0,0,21,0,12,3,1,0,1,0,0,1,1,2,2,40,0,62500,0,1428,1428,571,12746,0.67
1,3,6,2,1,1,0,1,1,4,1,1,18,1,1,1,5,3,12,0,0,3,3,2,3,2,4,4,2,5,2,0,2,1,0,0,1,4,0,0,4,1,1,1,3,1,0,2.5,0,12,2,1,0,1,0,1,1,1,4,2,33.5,0,97500,0,1200,600,600,10042,0.62
1,3,6,3,1,0,0,0,1,3,1,0,7,0,1,2,4,4,7,1,0,3,3,5,1,1,12,12,1,8,0,0,6,1,0,0,1,6,0,0,6,3,0,3,3,0,0,25,0,12,3,1,0,1,0,1,0,2,3,2,69,1,37500,0,2014,1511,2014,11991,0.46
4,3,3,2,2,0,0,0,1,2,0,1,10,0,0,1,4,2,7,0,0,1,1,1,2,1,2,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,21,0,7,2,0,0,0,0,0,0,1,2,1,69,1,27500,0,804,804,201,5137,0.46
6,2,0,2,1,0,0,1,6,2,1,0,18,1,1,1,3,3,2,0,8,0,0,2,3,2,4,4,1,5,0,0,2,1,0,1,1,5,0,1,0,0,0,3,1,1,0,5,0,4,4,0,0,1,1,1,2,1,4,4,14.5,0,32500,1,635,635,381,14188,0.49
4,1,5,3,3,0,1,1,16,2,1,0,7,1,1,1,3,4,7,1,8,16,3,2,3,2,4,4,2,10,10,0,6,1,0,0,1,7,1,1,7,2,0,6,3,1,1,69,0,18,4,1,0,1,1,1,2,1,2,5,18.6,0,27500,1,2640,2390,2390,31402,0.44
4,1,5,3,2,0,1,0,3,1,1,1,18,0,1,1,3,4,3,0,0,7,2,3,3,3,2,4,2,2,2,0,2,1,1,0,1,9,0,0,9,2,0,7,2,1,0,23.5,0,12,3,1,0,0,0,0,1,6,4,4,35,0,110000,0,2180,1780,1780,4962,0.47
6,1,5,4,2,1,1,0,6,3,1,0,5,0,1,1,3,4,7,0,3,3,3,2,3,2,4,4,2,2,8,0,2,1,0,0,1,7,0,0,7,3,1,5,3,1,0,7.5,0,22,4,1,0,0,0,0,1,1,5,2,43.5,0,110000,0,4472,4072,4072,23413,0.46
4,3,3,3,1,0,0,1,16,3,0,0,10,1,1,1,4,2,3,0,0,3,3,2,3,2,2,2,0,0,0,0,2,0,0,0,1,2,0,1,2,3,0,1,1,0,0,10.5,0,7,2,0,0,1,1,1,0,1,1,1,85,1,130000,0,825,413,413,14768,0.62
8,3,0,3,2,0,0,1,16,3,0,0,10,1,1,1,4,3,3,0,1,3,3,4,3,4,8,12,1,2,0,0,0,1,0,0,1,7,0,1,7,1,1,2,3,1,0,22.5,0,4,3,0,0,1,1,1,0,2,2,3,14.666666666666666,0,17500,1,1086,1086,1086,13054,0.37
7,1,5,3,2,0,1,1,6,2,1,1,10,1,1,1,4,3,3,1,3,7,3,3,2,2,4,4,1,1,0,0,2,1,0,1,0,6,0,1,6,3,0,4,1,0,0,5,0,7,4,0,0,1,1,1,1,1,2,4,15.75,0,52500,0,2000,1750,1750,14802,0.46
4,1,5,2,2,0,1,1,1,4,0,0,7,1,0,1,4,3,12,0,1,3,3,2,1,1,12,12,1,1,0,0,0,1,0,0,0,6,0,1,6,3,1,3,3,0,0,10,1,7,2,0,0,1,1,1,1,1,5,1,55,0,52500,0,1290,890,890,12551,0.52
1,3,6,3,1,1,0,0,16,2,1,0,18,0,1,1,4,4,7,1,8,13,3,2,1,2,4,4,1,2,0,0,10,1,1,0,1,5,1,1,0,0,0,3,1,0,0,13,0,12,4,0,0,1,1,0,0,1,5,4,21,0,62500,0,2511,2511,0,7541,0.65
8,3,5,3,2,0,0,1,9,3,1,0,10,1,1,1,4,2,2,0,5,7,3,3,2,2,8,12,1,5,0,0,2,1,0,0,1,5,0,1,5,3,1,0,0,1,0,5,0,7,3,0,0,1,1,1,0,1,3,4,16.5,0,37500,0,1152,1152,1152,9876,0.39
1,3,5,3,1,0,0,1,6,2,0,0,5,1,1,1,5,2,7,0,0,3,3,2,2,2,2,4,2,2,2,0,2,1,0,0,0,7,0,0,0,0,0,2,2,0,0,5,1,30,2,1,0,0,0,1,1,1,3,3,52.666666666666664,0,87500,0,1737,1367,586,7546,0.49
7,2,0,0,1,0,0,1,9,2,0,0,7,1,1,1,4,3,7,0,3,7,3,2,2,1,2,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,1,1,0,42,0,4,4,0,0,1,1,1,1,6,3,1,56,0,22500,0,774,774,0,5629,0.49
6,1,0,1,1,0,0,1,1,1,0,0,18,1,0,1,4,3,3,0,1,0,0,1,1,1,2,2,2,10,10,0,0,1,0,0,0,3,0,1,3,3,0,2,3,1,0,16,0,2,3,0,0,1,1,1,1,1,5,2,24.5,0,12500,1,759,759,759,11943,0.5
4,4,7,4,2,0,1,0,1,4,1,0,10,0,0,1,4,3,12,0,0,1,3,3,2,1,8,2,0,0,0,0,2,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1,7,4,1,0,0,0,0,0,1,0,3,64.66666666666667,1,77500,0,2500,2100,0,3919,0.46
3,2,2,2,1,1,0,1,6,2,1,1,18,1,0,1,4,3,7,0,3,0,0,3,3,2,2,4,3,1,1,1,2,1,0,0,0,3,0,1,3,1,0,0,0,0,0,10.5,1,4,2,0,0,1,1,1,1,2,3,4,33,0,47500,0,950,950,950,16919,0.51
4,4,0,2,1,1,0,1,6,2,0,0,5,1,0,1,4,3,12,0,0,0,0,3,3,2,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,21,0,4,3,0,0,0,0,1,1,1,3,3,28.333333333333332,0,72500,0,801,0,160,3587,0.39
1,3,6,2,1,0,1,1,9,4,1,0,5,1,1,1,3,4,12,1,0,1,3,1,2,1,12,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,1,0,10.5,0,12,3,1,0,0,0,1,0,1,3,1,75,1,47500,0,2700,329,164,8772,0.55
3,2,6,4,1,0,1,1,6,2,0,0,7,1,1,2,4,3,12,0,5,7,3,1,2,1,4,4,1,2,0,0,6,1,1,0,0,7,0,1,0,0,0,0,0,1,0,18.5,1,12,3,0,0,0,1,1,1,1,5,4,34.75,0,62500,0,3282,2882,210,16572,0.51
1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2,2,1,0,0,0,0,0,1,2,1,50,0,2000,1,166,0,0,452,0.37
5,1,6,3,2,1,1,1,9,2,0,0,10,1,1,1,4,3,12,1,3,3,3,1,1,1,2,2,1,1,0,0,0,1,0,0,1,6,0,1,6,3,0,4,1,1,0,21,0,7,3,0,0,1,1,1,0,1,6,2,86.5,1,92500,0,2333,1933,1933,11793,0.43
6,1,5,4,2,0,1,1,9,4,1,1,10,1,1,1,5,5,3,1,8,13,3,3,2,2,4,12,3,5,5,1,2,1,0,0,0,9,0,0,9,3,0,2,3,0,0,61.5,0,12,4,1,0,1,0,1,1,0,6,4,32,0,77500,0,5746,5346,5346,20739,0.46
1,1,3,3,1,0,0,1,6,3,0,0,7,1,1,2,4,4,12,1,8,13,3,5,2,1,2,4,3,5,5,2,2,1,1,0,0,7,0,0,0,0,0,4,3,0,0,10,0,12,2,0,0,0,0,1,1,1,2,4,35.5,0,47500,0,3166,2111,1206,15586,0.5
5,1,5,2,1,1,0,1,6,1,1,1,7,1,1,1,4,4,3,0,0,3,3,2,3,3,4,4,1,1,0,0,2,1,0,0,1,4,0,1,4,3,0,2,3,1,0,37,0,18,3,0,0,1,1,1,0,1,5,2,56.5,1,17500,1,1250,1250,1250,18485,0.39
2,2,5,3,1,0,1,0,3,2,1,0,5,0,1,1,3,3,7,0,3,3,3,2,2,1,4,8,1,2,0,0,2,1,0,0,1,4,0,0,4,2,1,1,2,0,0,29,0,12,3,1,0,1,0,0,1,1,5,1,25,0,47500,0,2677,885,885,6766,0.48
3,1,0,2,2,0,0,0,6,4,0,0,7,0,1,1,3,4,17,0,8,3,3,4,3,2,8,8,2,1,1,0,0,1,0,0,1,6,0,0,6,2,1,1,1,0,0,18.5,1,4,3,1,0,1,0,0,1,2,5,1,56,0,72500,0,1708,1708,1708,11525,0.4
7,7,6,5,3,1,1,0,6,2,1,0,10,0,1,1,3,3,7,0,1,3,2,2,2,1,4,8,1,8,0,0,10,1,0,0,1,7,0,0,7,3,1,0,0,0,0,18.5,0,18,3,1,0,1,0,0,0,1,5,2,73.5,1,2000,1,3240,1988,1988,7167,0.38
8,1,5,3,2,1,1,1,1,4,1,0,5,1,0,1,3,4,3,0,1,7,3,3,3,2,2,4,1,5,0,0,0,1,0,0,0,7,0,0,7,3,1,4,3,0,0,23.5,0,12,3,1,0,0,0,1,1,1,2,4,30.25,0,92500,0,2385,1985,1985,9302,0.56
1,2,5,4,2,1,0,1,3,3,1,0,7,1,1,2,1,3,12,0,0,3,3,2,3,2,1,2,1,2,0,0,6,1,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,30,4,1,0,1,0,1,1,1,8,1,62,0,47500,0,3827,2870,638,8783,0.63
8,3,5,6,3,1,1,0,3,3,0,0,10,0,1,2,3,3,7,0,3,7,3,2,3,3,2,2,1,2,0,0,0,1,0,0,0,11,1,0,11,3,1,6,1,0,0,5,0,30,4,1,0,0,0,1,1,1,1,3,41.333333333333336,0,130000,0,3731,3331,3331,16409,0.52
4,4,0,0,1,0,0,1,6,4,0,0,10,1,0,1,4,3,7,0,0,0,0,1,1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,0,28,0,12,4,0,0,1,1,1,2,1,3,1,59,0,12500,1,616,616,616,9244,0.7
5,2,5,3,2,0,1,1,9,3,1,0,7,1,0,1,3,3,7,0,3,3,3,3,3,2,8,8,1,2,0,0,0,1,0,0,0,7,1,1,7,2,1,2,1,0,0,21,0,12,4,1,0,1,1,1,0,1,3,3,21,1,3750,1,1762,1362,1362,4385,0.53
1,3,4,3,1,1,0,0,6,3,1,0,5,0,1,1,3,4,2,0,8,3,3,2,2,2,4,2,1,2,0,0,2,1,0,0,0,5,0,0,6,3,1,2,3,0,0,13,0,18,2,1,0,1,0,0,1,1,3,1,42,0,72500,0,2724,1218,1461,11185,0.49
2,4,5,3,2,0,1,0,6,4,1,1,18,0,1,1,3,4,7,0,8,1,3,2,2,1,8,4,2,5,2,0,10,1,0,0,1,5,1,0,0,0,0,3,3,0,1,71.5,0,7,2,1,0,0,0,0,1,4,5,3,23.666666666666668,0,130000,0,1400,1000,400,6697,0.52
1,4,5,3,1,0,0,0,1,4,1,1,18,0,0,1,3,4,7,0,0,7,3,4,3,3,8,4,1,5,0,0,2,1,0,0,0,2,0,0,0,0,0,4,1,1,0,7.5,1,12,2,1,0,1,0,0,0,1,1,5,38.6,0,47500,0,1330,443,0,5059,0.39
3,2,0,2,1,0,0,1,6,2,0,0,10,1,0,1,4,4,12,0,3,7,3,3,3,5,4,12,1,5,0,0,2,1,0,0,0,5,0,1,0,0,0,1,3,0,0,8,1,4,4,0,0,1,1,1,0,3,4,1,35,0,52500,0,887,887,0,6823,0.57
3,3,6,2,1,0,0,0,0,2,0,0,7,0,0,1,4,3,22,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,7,1,1,0,0,0,0,1,1,1,4,19.75,0,27500,1,720,720,180,2196,0.51
6,3,6,4,2,1,1,0,6,2,0,1,7,1,1,2,3,4,12,0,8,13,3,0,0,0,0,0,3,2,2,5,0,1,0,0,1,9,0,1,9,3,1,2,3,1,1,5,1,22,3,1,0,0,1,1,2,1,8,3,45.333333333333336,0,97500,0,5374,3160,3160,9066,0.56
6,3,5,3,3,0,1,0,6,3,1,0,5,1,1,2,3,4,2,1,3,7,2,4,3,2,2,4,2,10,1,0,10,1,0,0,1,7,0,0,7,2,1,0,0,0,0,29,0,12,3,1,0,0,0,1,1,1,6,2,52.5,1,130000,0,3174,2209,2209,14996,0.54
8,4,6,4,2,1,1,1,6,1,0,0,7,1,0,1,3,3,2,0,1,1,3,2,2,1,4,4,1,10,0,0,6,1,1,0,0,8,0,1,8,3,0,3,3,0,0,23.5,1,7,4,0,0,1,1,1,1,1,3,1,31,0,77500,0,2576,2176,2176,20351,0.36
7,3,0,2,2,0,0,1,1,4,1,1,7,1,1,1,4,3,7,0,2,3,3,1,3,2,8,4,1,5,0,0,0,1,0,0,1,4,0,1,4,3,0,3,0,0,0,25,1,2,3,0,0,1,1,1,1,1,6,1,29,0,47500,0,1014,1014,1014,8091,0.51
1,1,0,0,1,0,0,0,16,1,0,1,1,0,0,1,5,4,3,0,0,0,0,1,2,2,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.5,0,7,3,1,0,1,0,0,1,2,5,2,13,0,8750,1,517,517,517,4230,0.62
3,1,6,2,1,0,0,0,1,4,1,0,5,0,1,1,4,4,12,0,3,3,3,1,3,1,8,8,2,10,10,0,0,1,0,0,0,4,0,0,4,3,1,1,3,0,0,8,0,4,2,1,0,0,0,0,2,1,5,2,31.5,0,82500,0,1350,900,900,7667,0.6
1,1,0,1,1,1,0,0,0,4,0,0,5,0,1,1,4,3,7,0,3,0,0,2,3,2,12,12,3,10,10,5,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,23.5,0,7,3,1,0,0,0,0,1,1,6,2,61.5,0,110000,0,1055,1055,1055,9025,0.62
7,1,5,3,2,0,1,0,3,2,1,1,7,0,1,3,4,4,3,1,2,3,3,1,3,2,4,8,1,1,0,0,2,1,0,0,0,7,0,0,7,3,0,5,3,0,1,7.5,0,22,4,1,0,0,0,0,1,1,5,1,40,0,110000,0,2744,2094,2094,16529,0.4
4,7,5,3,2,0,0,1,1,2,0,1,1,1,0,1,4,3,7,1,1,7,3,3,3,1,12,12,0,0,0,0,0,0,0,0,0,6,0,1,6,3,0,4,3,0,0,0,1,7,3,0,0,1,1,1,0,2,1,4,25,0,8750,1,1370,1370,1370,27330,0.31
1,1,5,4,3,0,0,1,6,2,1,0,7,1,1,2,3,4,7,1,5,7,3,4,3,3,4,4,2,2,1,0,2,1,0,0,0,10,0,0,10,1,0,6,2,1,0,0,0,22,3,1,0,1,0,1,0,1,3,2,64,1,62500,0,4320,4320,4320,13371,0.48
4,3,3,2,2,0,0,0,0,2,0,1,10,0,1,1,3,4,2,1,0,3,2,3,2,2,8,12,2,5,2,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,18,0,12,2,1,0,0,0,0,0,1,3,5,16.2,0,22500,1,1152,1152,0,17408,0.63
4,1,5,4,2,1,0,0,1,1,0,0,5,0,1,1,3,4,7,0,0,3,2,2,3,3,8,8,1,5,0,0,0,1,0,0,1,6,0,1,6,3,1,3,2,1,0,34,0,12,3,1,0,0,1,0,1,1,3,2,44,0,87500,0,2475,2475,2475,20585,0.39
7,3,0,1,1,0,0,1,3,2,0,1,1,1,0,1,4,4,3,0,1,3,3,1,3,2,4,4,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,5,1,4,3,0,0,1,1,1,1,1,5,1,24,0,47500,0,720,720,240,4523,0.69
1,1,2,3,1,0,0,1,6,2,1,1,5,1,1,1,4,3,7,1,0,3,3,3,3,2,12,12,2,5,1,0,0,1,0,0,0,5,0,1,5,1,0,2,1,0,0,12,0,12,3,0,0,1,1,1,0,1,3,3,32.333333333333336,0,27500,0,2194,1463,1463,7889,0.64
6,6,0,2,2,0,0,0,1,2,0,1,1,0,1,1,4,3,3,0,2,0,0,2,3,2,1,1,3,8,1,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,4,1,0,0,0,0,1,2,7,2,29,0,110000,0,816,816,816,2305,0.6
4,1,8,1,1,0,0,1,16,2,0,0,10,1,1,1,1,3,7,0,0,0,0,2,1,1,4,8,2,5,1,0,2,1,0,0,0,2,0,1,0,0,0,1,2,0,0,21,0,30,4,0,0,1,1,1,1,1,4,1,29,0,47500,0,742,495,247,6158,0.52
4,2,5,4,2,0,1,1,6,3,1,1,5,1,1,1,3,5,22,1,3,3,3,2,2,2,8,4,1,1,0,0,0,1,1,0,1,7,0,0,7,1,1,2,3,1,0,10,1,7,4,1,0,0,0,1,0,1,2,3,49.666666666666664,1,67500,0,2422,2022,2022,12380,0.61
4,2,2,3,1,0,0,1,3,4,0,1,7,1,1,1,3,4,22,1,0,1,3,1,3,2,2,2,0,0,0,0,0,0,1,0,0,6,0,1,6,3,0,4,2,1,0,23.5,0,12,3,0,0,1,1,1,0,1,2,1,69,1,17500,0,2520,2520,2520,18961,0.35
