YEARMADERANGE,WALLTYPE,ROOFTYPE,PRKGPLC1,BEDROOMS,DEFROST,SIZRFRI1,NUMFREEZ,HEATROOM,STOVENFUEL,NCOMBATH,NHAFBATH,OVENUSE,AMTMICRO,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,AGERFRI1,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,BATTOOLS,INTERNET,WELLPUMP,AQUARIUM,STEREO,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF,MEANAGE,LIGHTS
3,1,5,0,3,0,4,0,5,-2,2,0,1,3,0,5,1,1,1,4,17,0,1,3,2,2,1,8,8,0,0,0,0,2,0,0,0,0,0,1,5,3,0,0,0,1,0,0,12,3,0,0,1,1,1,0,1,2,1,1,32500,0,2650,1104,1104,22096,0.44,71,10.5
7,3,5,1,3,1,4,0,8,5,1,1,9,4,1,1,1,0,1,4,7,3,7,3,2,2,1,8,4,3,5,2,1,10,1,0,0,0,0,1,8,1,0,6,3,0,0,1,7,3,0,0,1,1,1,1,1,3,3,0,130000,0,2112,1220,1056,15737,0.56,47.666666666666664,30.5
4,1,5,1,4,0,5,1,10,5,3,0,9,3,0,10,1,0,2,3,12,3,3,3,1,2,1,1,2,1,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,18,2,1,0,0,0,1,1,1,4,2,1,110000,0,2920,2520,0,5924,0.58,62.5,10
8,3,5,0,3,0,3,0,7,5,2,0,6,4,1,7,1,1,1,4,2,0,3,3,1,1,1,1,4,1,2,0,0,2,1,0,0,0,0,1,7,3,0,3,3,0,0,0,7,2,0,0,1,1,1,1,1,2,1,0,22500,0,1213,1213,1213,11019,0.42,48,2.5
3,9,5,0,4,1,4,1,8,-2,2,1,6,3,0,5,1,1,2,4,17,3,7,3,6,3,2,4,8,2,10,8,0,2,1,0,0,0,0,0,8,3,0,5,2,1,0,1,7,4,1,0,1,0,1,1,1,3,4,1,2000,1,4620,3080,3080,27067,0.46,51.25,30
1,1,5,0,1,0,3,0,5,1,1,0,3,2,1,18,0,0,1,4,3,0,1,0,3,3,1,4,8,1,2,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,12,4,1,0,0,0,0,0,6,3,3,0,130000,0,1181,1181,473,5695,0.59,37.666666666666664,0
6,2,5,0,2,1,4,0,6,5,2,1,6,3,1,5,1,0,1,4,3,5,3,3,3,3,2,2,4,2,2,2,0,0,1,0,0,0,0,0,6,2,1,2,2,0,0,0,22,4,1,0,0,0,1,1,1,5,2,0,72500,0,2976,2976,2976,5853,0.4,26,31.5
3,3,3,0,2,0,3,0,4,5,1,0,6,2,0,7,1,1,1,4,7,0,0,0,3,2,1,8,12,0,0,0,0,2,0,0,1,1,0,1,0,0,0,1,2,0,0,0,12,2,0,0,1,1,1,0,1,2,2,0,37500,0,616,616,154,10672,0.37,51,2.5
1,6,6,0,3,0,3,1,6,5,1,0,9,2,0,18,1,1,1,4,3,0,13,3,2,2,1,8,8,1,1,0,0,6,0,0,0,1,0,1,0,0,0,2,2,0,0,0,12,2,1,0,0,1,1,1,1,4,5,0,32500,1,2576,1216,0,7516,0.52,16,2.5
7,3,6,1,3,1,3,0,6,5,1,0,6,2,0,5,1,1,1,4,7,1,7,3,2,2,1,8,8,0,0,0,0,2,0,0,0,0,0,0,6,1,0,1,2,1,0,1,7,3,1,0,0,0,1,0,1,2,1,1,8750,1,2034,1784,1784,2970,0.57,85,18.5
8,3,5,1,3,0,3,0,6,5,2,0,1,3,1,5,1,0,1,4,2,8,13,3,1,3,3,4,8,1,2,0,0,2,1,0,0,0,0,1,6,2,1,2,2,0,0,0,30,4,0,0,1,1,1,0,1,4,3,0,47500,0,2479,2079,2079,16924,0.44,22,5
6,1,5,1,4,1,4,2,6,5,3,1,9,3,1,7,1,1,1,3,12,3,3,3,6,3,3,12,12,2,2,1,0,0,1,0,0,0,0,0,6,3,1,6,3,1,0,0,12,3,1,0,1,0,1,2,1,5,2,0,92500,0,6336,5936,5936,24062,0.45,52.5,0
7,7,5,0,3,0,2,0,4,5,2,0,6,1,0,18,1,0,2,3,7,3,7,3,2,3,3,2,2,2,10,10,0,2,1,0,0,1,0,1,4,1,1,4,1,0,0,1,18,4,0,0,1,1,1,2,1,3,2,1,47500,0,1456,1456,1456,9848,0.38,59,39.5
6,1,5,0,1,0,4,0,4,5,1,0,9,2,0,10,1,0,1,2,2,3,0,0,2,1,1,2,8,0,0,0,0,2,0,0,0,1,0,0,4,2,1,1,2,1,0,1,4,4,1,0,1,0,1,1,2,2,1,0,27500,0,740,740,740,6762,0.5,46,29
2,1,5,1,4,0,4,0,11,-2,3,1,6,3,0,10,0,1,2,3,3,3,3,3,5,2,3,4,4,2,10,10,0,6,1,0,1,1,1,0,11,3,1,0,0,1,0,1,30,2,1,1,1,0,1,2,1,6,2,1,8750,1,3116,2866,2866,22130,0.51,59,26
3,2,3,1,3,0,3,1,3,5,1,1,6,2,0,7,1,0,1,4,12,2,3,3,2,3,2,4,4,0,0,0,0,0,0,0,0,0,1,0,4,3,0,1,0,0,0,0,12,3,1,0,1,0,1,0,1,2,2,1,27500,0,1860,1216,1538,18216,0.68,83,2.5
1,4,6,1,3,0,3,1,2,5,1,0,3,3,0,3,1,0,2,4,17,0,3,3,3,2,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,7,4,0,0,1,1,1,0,1,1,1,1,12500,1,1125,350,0,10169,0.47,85,2.5
1,3,6,0,1,0,3,0,3,5,1,0,16,3,0,7,1,0,1,4,17,0,3,3,1,2,1,1,1,1,2,0,0,6,1,0,0,0,1,1,0,0,0,2,1,1,0,0,30,4,1,0,0,1,1,1,1,3,1,0,22500,0,644,644,0,5868,0.57,19,10.5
2,1,6,1,3,1,3,1,7,5,1,1,6,2,1,7,1,0,1,3,2,5,7,3,5,2,1,4,4,4,5,2,1,0,1,0,0,0,1,0,7,2,1,4,3,0,0,0,22,3,1,0,0,0,1,0,1,4,3,0,47500,0,2277,2027,2027,11351,0.57,48.333333333333336,18.5
3,4,5,1,5,0,5,0,9,-2,3,0,6,2,0,5,1,0,2,3,17,3,3,3,2,3,5,8,4,2,5,2,0,6,1,0,0,0,0,0,0,0,0,4,3,0,0,1,12,4,1,0,0,0,1,0,1,2,2,1,130000,0,4291,3891,0,9608,0.38,72.5,18.5
5,7,5,1,3,1,3,1,8,5,3,0,3,2,0,10,1,1,1,4,3,1,3,2,3,1,1,1,4,2,5,5,0,2,1,0,0,1,0,1,8,3,1,7,1,1,0,1,12,4,0,0,1,1,1,0,1,5,2,1,130000,0,2756,2356,2356,14616,0.36,74.5,15.5
5,2,6,1,4,0,4,1,9,5,3,0,6,2,0,5,1,1,2,4,7,3,3,3,3,3,1,4,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,1,1,0,1,30,3,0,0,1,0,1,1,1,2,2,1,130000,0,7721,3738,2077,6420,0.57,69.5,5
7,7,5,1,5,0,5,0,12,-2,5,0,6,3,0,5,1,1,5,3,7,3,3,3,6,3,2,8,12,3,2,1,1,6,1,0,0,0,0,0,12,2,1,9,1,1,1,0,12,4,0,0,1,0,1,1,1,6,2,1,130000,0,6802,6152,6152,39729,0.42,74.5,58
7,3,5,1,4,0,5,1,8,1,3,1,6,2,0,10,0,1,5,3,2,8,16,3,3,3,3,4,8,5,5,1,2,6,1,0,0,1,1,0,8,3,1,5,3,0,0,1,30,3,1,0,0,0,0,0,1,3,7,0,110000,0,9462,6076,6076,9840,0.49,22,28
1,2,5,0,4,0,3,0,4,5,1,0,1,4,0,7,1,0,1,4,3,0,13,3,2,1,1,12,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,1,0,1,12,3,1,0,1,0,1,2,1,1,8,0,32500,1,2115,806,0,10437,0.54,15.875,23.5
1,1,5,0,4,1,5,0,7,-2,2,0,1,2,0,10,1,1,1,3,3,3,1,3,1,2,1,8,8,0,0,0,0,0,0,0,0,0,0,0,7,3,0,1,0,0,0,0,22,4,1,0,1,0,1,0,1,2,2,1,22500,0,3447,2395,2395,6040,0.49,86.5,8
3,4,6,1,3,0,3,0,7,1,2,1,9,1,0,7,0,1,2,3,7,8,7,3,4,1,2,4,2,2,10,1,0,0,1,0,0,1,0,0,7,2,1,5,2,1,0,0,12,3,1,0,0,0,0,0,2,2,2,1,130000,0,2020,1770,1770,2491,0.5,68,10
3,3,6,0,2,0,4,1,5,1,1,0,3,2,0,7,0,1,1,4,3,0,3,3,1,3,2,4,4,1,2,0,0,2,1,0,0,1,0,0,0,0,0,2,1,1,0,0,12,3,1,0,0,0,0,1,1,2,2,0,62500,0,1632,1632,163,3577,0.49,53.5,10.5
3,1,2,0,2,1,4,1,3,5,1,1,6,4,0,5,1,1,1,3,12,3,3,3,3,2,1,4,4,3,5,5,2,6,1,0,0,1,0,1,0,0,0,0,0,1,0,0,18,3,0,0,1,1,1,1,1,2,2,0,77500,0,1055,791,528,11950,0.47,55,0
7,1,6,0,3,0,2,0,5,5,1,2,6,2,0,7,1,0,1,4,7,3,3,3,3,2,1,4,8,1,5,0,0,2,1,0,0,1,0,0,5,1,0,3,3,0,0,0,12,3,1,0,0,0,1,1,1,2,2,0,37500,0,1160,1160,1160,6599,0.56,30,35.5
5,2,6,1,3,0,5,0,6,5,2,0,1,4,1,18,1,1,1,3,22,1,3,3,4,3,4,8,12,0,0,0,0,2,0,0,0,1,0,1,6,3,1,6,2,0,0,0,7,4,0,0,1,1,1,1,1,3,1,0,37500,0,2925,2675,2675,11987,0.34,54,65
7,3,5,1,3,0,4,1,6,-2,2,1,9,2,0,7,0,0,2,4,7,0,13,2,4,2,1,2,2,1,5,0,0,6,1,1,0,0,0,0,6,3,1,2,3,0,0,1,12,4,0,0,1,0,1,1,1,2,3,0,87500,0,5894,5894,5494,14158,0.52,48.333333333333336,36.5
1,2,5,0,3,0,5,1,3,5,2,0,6,3,0,7,1,1,1,3,7,3,3,2,3,3,2,4,4,1,2,0,0,6,1,1,0,0,0,0,3,1,1,3,3,1,0,0,18,3,1,0,0,0,1,0,1,4,2,0,22500,0,3648,1824,1824,8183,0.39,56.5,48
2,3,5,0,4,1,3,1,8,1,3,0,6,3,1,7,0,0,2,4,7,8,7,2,5,2,1,8,8,1,1,0,0,0,1,0,0,1,0,0,8,2,1,0,0,0,0,1,22,3,1,0,0,0,0,0,1,2,3,1,130000,0,4488,2992,2992,14713,0.51,64,46
3,4,5,0,1,1,3,0,3,1,1,0,0,1,0,7,0,0,1,1,22,0,0,0,1,2,1,2,2,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12,4,1,0,0,0,0,1,1,3,1,0,27500,0,472,472,0,2099,0.64,58,22.5
1,2,5,1,4,1,4,2,2,-2,2,1,1,3,1,10,0,1,1,4,3,3,3,3,4,2,1,4,4,2,2,1,0,2,1,0,0,1,0,0,0,0,0,4,1,1,0,0,30,2,1,0,0,0,1,0,4,3,2,1,52500,0,3532,729,0,6277,0.6,78,5
1,2,5,1,2,1,4,0,6,5,2,0,1,3,1,5,1,1,1,3,7,0,3,2,2,1,1,4,4,2,2,1,0,0,1,0,0,0,0,0,5,2,1,7,2,1,0,0,22,3,1,0,0,0,1,1,1,6,1,0,42500,0,1851,1037,864,10636,0.51,52,21
5,3,6,1,5,1,4,1,9,5,2,0,6,3,1,7,1,1,2,3,3,8,13,3,4,2,1,12,12,3,10,2,1,6,1,0,0,1,1,0,9,3,1,4,2,1,0,1,12,3,1,0,0,0,1,1,1,3,3,0,82500,0,2558,2158,2158,10673,0.55,46.333333333333336,42
1,3,6,0,3,1,3,0,6,1,2,0,16,3,1,10,0,0,1,4,7,0,7,3,2,3,4,2,4,5,10,8,10,6,1,0,0,1,0,0,6,2,1,0,0,1,0,0,12,3,1,0,1,0,0,1,1,5,3,0,92500,0,1025,512,1025,7176,0.63,27.666666666666668,90
8,3,6,0,3,1,3,0,6,5,2,0,9,3,0,7,1,1,2,3,7,1,3,3,2,3,2,4,8,1,2,0,0,6,1,0,0,1,0,1,6,3,0,2,1,0,0,1,12,4,0,0,1,1,1,1,1,2,2,1,62500,0,1863,1863,1863,19218,0.42,64.5,16
1,2,5,0,3,1,3,0,5,5,2,0,6,3,0,7,1,0,1,4,3,1,3,3,4,3,2,12,12,1,2,0,0,0,1,0,1,0,0,0,5,2,1,5,3,1,0,0,7,2,1,0,1,0,1,1,2,2,4,0,2000,1,1008,1008,1008,29307,0.47,20,55.5
6,4,5,0,1,0,2,1,0,1,1,0,3,3,1,7,0,1,1,1,17,0,1,2,2,3,1,4,4,1,2,0,0,0,1,0,0,1,0,0,3,2,1,0,0,0,0,0,12,3,1,0,0,0,0,0,1,2,1,1,2000,1,691,0,691,4874,0.45,60,0
5,1,5,1,4,1,3,0,8,-2,2,1,6,3,1,7,1,1,2,4,3,5,3,3,4,3,2,8,8,5,10,10,2,0,1,0,0,1,0,0,8,3,1,4,3,1,0,0,22,4,1,0,0,0,1,1,2,5,2,0,62500,0,3956,3161,3161,16420,0.53,46,34.5
2,3,5,1,3,1,4,2,6,1,2,0,9,3,0,18,0,1,1,3,7,3,3,3,2,2,1,8,8,1,2,0,0,2,1,0,0,0,0,0,6,3,0,5,1,1,0,1,12,3,1,0,0,0,0,0,2,5,2,1,47500,0,2016,1766,1766,10291,0.54,86.5,22.5
6,3,2,1,3,0,4,1,4,5,2,0,9,3,0,5,1,1,1,3,12,3,3,2,3,3,2,4,4,1,8,0,0,10,1,0,0,0,1,1,5,3,1,4,3,0,0,0,12,3,0,0,1,1,1,2,1,4,3,0,62500,0,2120,1376,1720,18519,0.42,32,15.5
4,7,5,0,1,0,3,0,2,5,1,0,1,3,1,7,1,1,1,4,7,0,0,0,1,1,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,1,0,1,0,1,0,1,2,1,1,8750,1,529,529,0,3302,0.59,79,7.5
1,2,5,0,4,1,3,0,4,5,2,0,1,4,0,3,1,0,1,4,2,0,3,2,3,2,1,8,4,1,5,0,0,2,0,1,0,0,0,1,0,0,0,1,1,1,0,0,7,4,0,1,1,1,1,0,1,2,2,1,32500,0,1575,900,225,19514,0.48,54,42.5
7,3,5,0,4,1,3,1,9,-2,2,0,6,2,0,10,1,1,1,3,7,5,7,3,3,2,1,2,2,2,5,1,0,2,1,0,0,0,0,1,9,2,0,3,2,0,0,0,12,3,0,0,1,1,1,1,1,2,2,0,57500,0,2128,2128,2128,21779,0.44,53,5
2,1,5,1,4,0,3,0,8,-2,2,1,9,1,0,7,0,0,1,3,3,2,7,3,2,2,2,2,2,1,2,0,0,6,1,0,0,0,1,1,8,1,1,1,0,1,0,0,22,2,1,0,1,1,1,0,1,5,4,0,92500,0,2544,1296,1296,28062,0.37,21.25,67.5
6,3,5,1,5,1,4,1,10,5,3,1,3,2,1,5,1,1,2,3,7,3,7,3,5,2,1,2,2,1,1,0,0,6,1,0,0,1,1,0,10,3,0,7,3,0,0,0,18,3,1,0,1,0,1,2,1,3,2,0,47500,0,7181,6781,6781,8837,0.54,54.5,0
8,3,5,1,5,1,3,0,6,5,3,0,6,2,0,5,1,1,1,1,3,1,3,3,4,3,2,4,8,2,2,1,0,2,1,0,0,0,0,1,6,2,0,6,1,0,0,0,18,3,1,0,0,1,1,1,1,4,2,0,110000,0,3300,1740,1740,8374,0.44,41,5
2,3,5,1,3,1,4,0,9,1,2,0,6,2,1,10,0,1,1,5,7,8,7,3,2,3,3,2,4,2,10,10,0,0,1,0,0,1,1,0,9,3,1,2,2,1,0,0,22,2,1,0,0,0,0,1,1,5,4,0,130000,0,2025,1625,1625,10948,0.46,24.75,61.5
3,3,5,0,3,1,4,1,4,5,1,1,1,4,0,5,1,0,1,4,12,0,7,2,3,2,1,2,1,1,1,0,0,0,1,0,0,1,0,0,5,1,0,5,3,1,0,0,12,4,1,0,1,0,1,2,1,4,1,1,22500,0,1080,864,1080,4532,0.58,68,5
7,1,5,0,1,0,3,0,2,2,1,0,9,2,1,7,0,0,1,4,7,1,3,3,1,2,2,2,4,1,10,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,7,3,1,0,1,0,0,0,4,6,2,0,72500,0,619,309,309,8138,0.7,30,10.5
7,3,5,1,4,1,4,0,6,5,2,1,6,3,0,5,1,0,1,3,7,8,7,3,3,3,2,2,2,3,5,2,1,0,1,0,0,1,0,1,6,3,1,2,2,0,0,0,18,4,0,0,1,1,1,2,1,8,3,0,130000,0,3536,2474,2474,23931,0.4,40.666666666666664,14.5
5,4,5,0,2,1,3,0,4,1,2,0,1,2,0,7,0,0,1,4,22,5,0,0,3,3,2,4,4,1,1,0,0,0,1,0,0,0,0,0,4,1,1,0,0,0,0,1,4,4,1,0,0,0,0,1,3,3,3,0,37500,0,951,951,951,3916,0.54,16,0
5,7,5,0,2,1,2,0,4,5,1,1,1,3,0,10,1,1,1,4,7,5,3,3,4,3,2,4,12,2,8,10,0,0,1,0,1,0,1,1,4,3,0,0,0,0,0,1,4,3,0,0,1,1,1,0,0,2,5,0,22500,1,1047,1047,1047,11721,0.38,22,34.5
1,1,5,0,3,0,4,1,7,5,1,1,6,2,0,7,1,1,1,3,12,0,7,2,3,3,3,4,8,2,2,2,0,2,1,0,0,0,0,0,7,2,0,1,1,0,0,0,18,3,0,0,0,0,1,1,1,3,4,0,110000,0,2400,1500,1500,13835,0.44,32.75,7.5
5,4,5,1,3,0,3,1,5,5,1,1,1,4,0,7,1,1,2,4,7,5,1,3,1,1,1,8,8,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,1,0,1,1,18,3,1,0,0,0,1,0,1,2,1,1,32500,0,1320,920,920,8935,0.51,70,28
6,1,5,1,3,1,4,1,9,5,2,0,6,1,1,5,1,1,1,3,2,3,3,3,4,1,2,4,12,1,2,0,0,6,1,0,0,1,1,1,9,3,0,3,3,0,0,0,12,4,0,0,1,1,1,1,2,4,4,0,77500,0,2571,2171,2171,19078,0.41,28.5,2.5
6,4,5,1,1,0,4,0,4,5,1,0,9,4,1,7,1,1,1,4,3,2,3,3,2,2,1,2,4,1,1,0,0,0,1,0,0,0,0,1,4,2,1,2,2,1,0,0,4,2,0,0,1,1,1,1,1,2,1,0,27500,0,1104,854,854,5598,0.39,37,21
4,1,6,1,3,0,4,1,6,5,1,1,6,2,1,10,1,0,2,3,7,0,13,2,4,3,3,4,8,3,2,2,2,2,1,0,0,1,0,1,0,0,0,2,3,1,0,0,12,3,0,0,1,1,1,0,1,3,4,0,17500,1,1620,1370,457,24733,0.53,21.25,0
6,3,5,0,3,0,4,0,5,1,2,0,1,2,0,1,0,0,1,3,12,2,3,3,1,2,1,4,2,1,2,0,0,0,1,0,0,0,0,0,5,1,0,1,0,1,0,0,12,4,1,0,0,0,0,0,1,4,1,1,32500,0,1153,1153,1153,4524,0.67,82,13
6,2,5,0,1,0,3,0,4,5,1,0,6,0,0,10,1,1,1,4,3,0,0,0,2,3,1,12,12,1,10,0,0,2,1,0,0,0,0,1,4,3,0,1,3,1,0,0,4,2,0,0,1,1,1,0,2,6,2,0,12500,1,684,684,684,7878,0.44,30,0
2,1,5,0,1,0,3,0,3,5,1,0,6,2,1,5,1,0,1,4,12,0,0,0,1,3,3,4,4,2,5,5,0,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,7,4,0,0,0,1,1,0,1,5,2,0,27500,0,723,723,241,6340,0.58,57.5,45
6,2,2,1,5,0,4,0,10,1,3,1,9,4,1,7,0,0,3,4,22,5,3,2,1,2,5,2,2,1,2,0,0,2,1,0,0,0,0,0,10,1,1,0,0,0,0,1,12,4,1,0,0,0,0,0,4,5,2,1,67500,0,7079,5468,4988,9037,0.58,72.5,2.5
7,3,6,0,3,1,3,1,7,5,2,0,3,2,1,5,1,1,1,3,7,5,3,3,2,3,4,4,1,2,2,2,0,2,1,0,0,0,0,1,7,2,1,3,2,0,0,1,7,4,0,0,1,1,1,1,1,5,2,0,42500,0,1408,1408,1408,20546,0.52,25,18.5
4,2,5,0,4,0,3,0,1,5,1,0,1,4,0,5,1,0,1,4,12,3,0,0,1,2,1,8,8,1,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,1,1,2,4,1,0,37500,0,617,617,0,3685,0.63,37,34
6,7,5,1,4,0,3,0,8,1,2,1,1,2,1,7,0,1,1,3,12,1,3,3,2,3,2,4,8,2,2,1,0,2,1,0,0,1,0,0,8,1,1,1,1,0,0,1,12,4,1,0,0,0,0,1,4,7,2,0,130000,0,2800,2400,2400,6139,0.47,44.5,0
6,1,5,1,6,1,4,1,12,-2,5,1,6,3,1,18,1,0,2,1,7,5,13,3,6,2,1,2,4,2,10,2,0,0,1,0,0,1,0,0,12,3,0,4,3,1,0,0,30,4,1,0,0,0,1,0,1,6,4,0,130000,0,4273,3623,3623,19341,0.54,35.25,10
5,1,5,0,3,0,3,0,7,-2,2,0,3,3,0,1,0,1,1,3,3,0,3,3,2,1,1,12,12,0,0,0,0,0,0,1,0,0,0,0,7,3,0,2,3,0,0,0,12,4,1,0,1,0,0,0,2,1,1,1,22500,0,948,948,948,13958,0.41,79,14.5
1,4,5,1,4,0,3,0,8,-2,2,1,0,1,0,0,0,1,2,3,3,3,3,3,10,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,8,3,1,1,1,1,1,0,12,4,1,0,0,0,0,1,1,5,5,0,97500,0,2000,1250,1250,15869,0.51,36.4,5
1,3,5,0,2,0,3,0,5,5,1,0,9,2,0,7,1,1,1,4,3,0,0,0,1,2,1,2,4,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,1,1,1,5,1,0,37500,0,3287,2191,438,2165,0.58,42,22.5
1,3,5,0,2,1,3,0,4,1,1,0,9,3,0,5,0,1,1,4,7,3,7,2,3,3,1,4,4,2,10,10,0,0,1,0,0,0,0,0,4,3,0,1,2,0,0,0,7,3,1,0,0,0,0,1,1,5,2,0,67500,0,1702,851,851,6019,0.47,27.5,10.5
8,4,7,1,4,0,4,0,7,1,2,0,0,2,0,10,0,0,1,3,3,1,7,3,4,2,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,4,1,0,0,0,0,1,1,1,4,0,32500,1,2450,2050,0,3557,0.52,32.5,0
5,4,1,0,3,1,4,0,6,5,2,1,6,2,1,7,1,1,1,5,7,5,3,3,1,2,1,2,2,3,10,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,12,2,1,0,0,0,1,1,1,8,3,0,130000,0,1584,1584,0,4721,0.43,24.333333333333332,82
3,1,5,0,2,0,3,2,5,5,1,0,6,1,0,5,1,1,2,5,7,0,3,3,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7,3,0,0,1,1,1,0,1,2,1,1,22500,0,2112,1056,211,26927,0.43,75,10.5
5,1,5,0,1,0,2,0,3,5,1,0,1,4,0,10,1,1,1,4,12,0,0,0,1,3,2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,1,1,1,0,1,2,1,1,22500,0,835,835,278,7513,0.56,85,8
5,3,3,0,2,0,3,0,0,5,2,0,1,4,1,5,1,1,1,4,3,0,1,0,2,2,2,4,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,7,4,0,0,0,1,1,0,1,3,2,0,32500,0,794,0,397,8365,0.32,73.5,5
1,1,5,0,3,1,3,0,6,1,2,0,9,2,0,7,0,0,1,4,3,3,7,3,3,3,2,2,8,1,2,0,0,2,1,0,0,0,0,0,6,1,1,3,3,0,0,0,12,3,1,0,0,0,0,1,1,3,3,0,52500,0,2437,2437,1662,11243,0.46,19,18.5
4,7,5,0,4,0,3,0,8,5,2,0,6,3,0,7,1,1,1,4,7,0,7,3,5,2,1,4,8,2,5,1,0,0,1,0,0,1,0,1,8,1,1,5,3,1,0,1,12,3,0,0,1,1,1,1,1,2,6,0,47500,0,1504,1504,1504,20216,0.38,26.166666666666668,21
1,1,5,0,2,1,3,0,5,5,1,0,6,2,1,10,1,0,1,4,3,3,7,3,2,1,1,12,12,1,2,0,0,10,1,0,0,1,0,0,0,0,0,2,3,0,0,0,7,3,1,0,0,0,1,1,1,6,2,0,22500,0,1712,816,163,5064,0.55,25.5,16
2,1,2,0,3,0,3,0,2,1,2,0,1,3,0,3,0,0,1,1,3,0,0,0,2,3,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,3,1,0,1,12,4,1,0,1,0,0,1,1,4,1,1,47500,0,912,365,730,14095,0.46,71,2.5
1,1,5,0,3,0,4,0,5,1,1,0,3,0,0,10,0,0,1,3,7,0,3,3,1,2,1,4,4,1,5,0,0,2,1,0,0,0,0,0,0,0,0,3,2,1,0,0,12,3,1,0,0,0,0,1,1,5,1,0,37500,0,3600,2400,0,2288,0.54,39,0
5,3,2,0,3,0,4,1,5,5,2,0,6,2,1,7,1,0,1,1,3,0,7,3,4,3,2,8,8,1,2,0,0,2,1,0,0,0,0,1,5,3,0,0,0,0,0,0,12,2,0,0,1,1,1,2,1,2,3,0,27500,0,960,960,960,22534,0.38,45.666666666666664,26.5
1,2,5,0,3,1,4,1,7,5,2,0,6,4,0,10,1,1,2,1,7,0,7,3,3,3,2,4,4,2,5,1,0,10,1,1,0,1,0,1,7,3,1,4,1,1,0,0,12,3,0,0,1,1,1,1,1,3,3,0,92500,0,3768,2552,2552,19629,0.5,44.666666666666664,37
7,7,5,1,4,1,3,1,6,1,2,1,0,4,0,10,0,0,2,3,3,1,7,3,5,3,5,4,2,3,10,2,2,2,1,0,0,0,0,0,3,2,1,2,3,0,0,1,12,4,1,0,1,0,0,1,4,4,5,0,47500,0,2960,2560,1280,9106,0.5,22,34.5
4,2,5,1,2,1,3,1,5,5,2,0,6,3,0,7,1,1,2,4,7,8,7,3,1,2,1,4,12,1,1,0,0,2,1,0,0,1,0,0,0,0,0,3,3,1,0,0,7,3,1,0,0,0,1,1,1,3,2,0,72500,0,1152,902,0,10391,0.67,55,82
7,3,5,1,4,0,5,1,9,1,2,1,9,2,1,7,0,1,2,3,7,5,7,2,3,2,2,4,4,1,2,0,0,2,1,1,0,1,0,0,9,2,1,5,3,0,0,0,22,3,1,0,1,0,0,0,1,5,3,1,110000,0,5994,3794,3794,13847,0.47,74.66666666666667,50
6,3,4,1,3,1,4,0,8,5,2,1,9,2,1,5,1,0,2,5,7,5,7,3,2,2,1,2,4,2,2,1,0,2,1,0,0,1,0,0,0,0,0,2,2,0,0,1,12,4,1,0,1,0,1,1,1,6,2,0,62500,0,3648,3008,1338,8119,0.49,34,36.5
1,4,5,0,3,1,4,0,4,1,1,0,6,3,0,7,0,0,1,4,7,0,3,3,1,2,1,2,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,1,0,0,1,1,3,2,0,130000,0,1470,784,392,6541,0.52,27,26.5
3,1,5,0,3,0,5,0,7,1,1,1,16,2,1,5,0,1,1,3,2,0,7,3,2,2,3,8,8,2,2,1,0,2,1,0,0,0,0,0,7,2,0,4,3,1,0,1,12,2,1,0,0,0,0,1,1,2,4,0,42500,0,1644,1644,1644,11810,0.47,13,33
